x,y
121.603386,37.382249
121.451289,31.248276
108.419855,22.812007
101.727303,26.567595
120.388464,36.096434
125.324188,43.909884
118.750754,32.046542
114.509944,38.043493
117.255932,39.121571
120.132427,35.926871
115.904520,28.673402
116.474521,39.828140
106.701961,26.522183
113.680463,34.795813
113.126821,36.218312
115.734668,33.436352
112.118394,26.785373
120.034730,36.287053
102.822959,23.618209
113.095749,34.941092
120.271982,30.425910
113.300354,22.699162
113.952813,22.581184
103.816326,33.300056
121.362634,41.177248
123.464081,41.793400
119.314494,26.035404
103.247994,23.709212
104.027949,30.633180
114.367754,30.412721
120.547208,31.312089
115.407327,25.954729
113.803937,23.036385
114.006020,22.974467
120.841586,29.599642
126.643643,45.756622
120.855811,40.757874
121.075107,32.086074
120.304964,31.580280
113.144581,23.114203
107.134981,34.359612
120.081957,30.129204
120.304262,31.908153
115.977495,40.461632
118.694435,25.357852
116.721771,39.517015
113.414540,24.181294
87.474543,43.902330
120.203608,29.727654
125.712994,42.535994
121.085111,31.134452
113.663356,22.933045
121.414202,31.142482
118.697505,25.349320
109.602929,18.303673
114.477974,38.079285
116.406815,39.116483
120.657545,31.317911
120.400292,30.130240
104.062321,30.671594
103.634606,30.990230
112.569874,37.882729
117.064331,36.683605
114.935060,25.387544
120.981843,31.397715
119.595584,32.382709
119.923267,30.057139
116.142645,39.732065
113.456375,22.538403
106.826912,27.528890
114.080125,32.126350
114.282111,29.876020
112.396372,29.360723
120.582456,31.295463
118.041286,24.564603
108.305882,22.793985
119.491315,28.440751
111.676380,40.857350
120.549013,31.301122
113.915218,22.933155
117.109609,40.145229
120.017104,29.294424
113.532345,24.755609
116.646448,40.133348
121.625095,31.538518
117.358054,32.918852
115.780461,33.876864
113.196224,23.140712
120.619109,29.993561
117.200184,31.752683
119.299957,26.086354
111.877133,29.625854
120.424419,36.070799
123.345632,41.803493
117.932804,28.443324
120.052689,30.664921
114.036210,22.555250
118.899761,31.915614
116.403701,39.707148
110.494256,24.773879
119.160463,36.740313
120.743793,31.643163
122.107495,30.015513
112.999875,23.116656
118.160324,24.512213
119.919910,32.470835
116.342111,39.938112
113.965705,22.558171
113.653820,34.766502
112.845226,35.499010
121.646760,42.010883
120.603851,32.103466
109.125449,21.459481
113.368634,23.134324
119.354013,26.060205
114.103844,22.555174
113.550709,22.278836
118.519401,37.463170
120.105701,29.305590
113.021844,25.773101
120.949501,31.413914
108.329006,22.807436
109.693903,19.904641
89.170175,42.957742
113.157579,30.641153
121.308921,31.202275
117.033450,39.067719
123.452023,41.740071
120.468569,31.605534
119.297824,26.108704
121.365242,28.390642
120.101116,30.905919
103.851221,36.071883
113.937043,22.522293
123.417908,41.856069
114.253013,22.588721
106.653955,29.720270
118.060375,36.800357
120.095225,30.342800
114.025104,22.528239
118.178953,26.633305
116.288180,39.457010
118.583488,31.143971
121.940354,39.401802
122.986371,41.111103
108.785344,29.525424
115.959409,28.676393
113.845222,22.612564
108.384136,30.811375
119.755365,40.006976
113.756281,23.009148
103.763965,24.531915
117.418716,39.158108
123.425071,41.771874
126.462680,45.822252
116.264228,39.865448
113.952310,22.536571
124.877757,46.555513
108.890883,34.230204
126.185392,41.127652
120.822791,31.340463
121.526100,31.318338
121.431561,31.152063
118.186402,24.527432
114.024639,34.724559
120.581103,30.006963
109.718371,30.601197
114.939076,25.835650
120.395779,31.855942
117.861961,30.918852
119.022079,25.426037
113.359109,22.522546
108.324181,22.847784
119.948194,37.181728
101.783542,36.619985
116.466931,39.931092
121.023531,30.892950
112.274964,30.319237
121.031696,30.592992
129.459355,42.900396
120.447862,31.520322
112.608258,37.812064
110.374468,20.017821
107.151093,34.370594
123.369154,41.792232
115.864077,28.634917
120.887968,31.987089
118.843301,32.046764
119.464212,29.212521
114.226831,22.693016
114.571220,38.145842
114.063561,22.547002
103.973425,30.675044
119.592640,31.729718
121.156571,30.049488
101.763370,36.696282
116.471501,39.907701
102.762293,24.977384
113.549618,22.223124
123.951426,47.346553
116.848065,39.870073
116.332217,39.724657
116.563662,40.119912
116.429444,23.578095
120.633096,31.414403
120.363193,31.618842
121.514315,29.850660
113.334984,22.723453
110.101093,19.359224
115.469036,38.889664
120.453564,41.576813
121.029140,31.383142
116.030355,39.610270
113.082791,22.568789
110.283039,20.018308
87.475190,43.901431
104.027788,30.695672
121.539891,38.950244
115.887416,28.688512
123.372105,41.794436
119.789190,33.782945
121.202830,31.049584
108.636594,24.491381
116.718739,23.498878
114.315712,30.347453
118.868182,31.321944
114.265093,33.261830
117.509852,36.719500
120.667536,31.321667
121.848212,29.896476
119.350201,34.092806
118.313249,32.303346
112.813433,23.297713
107.086982,29.859354
106.084742,30.776702
121.441788,37.505223
123.394274,41.793041
119.453023,32.204240
118.076612,24.603882
114.498628,37.062783
113.046633,23.718905
112.572922,28.247190
117.360583,49.628151
118.835362,31.949792
110.896196,21.391037
117.043130,36.668682
116.828414,35.553915
113.159855,23.069297
100.974412,22.767673
117.169598,39.185324
121.484222,30.914792
120.934722,30.838023
120.170368,33.337214
119.542531,26.211850
113.083662,22.611774
120.588893,30.628264
86.146938,41.762138
111.280360,26.996639
120.355371,36.081233
121.542798,38.886623
124.112484,42.784205
120.559772,30.629302
108.946613,34.316559
120.639307,27.967879
110.399362,24.501594
116.742500,23.373273
104.031346,30.697364
111.236428,28.380654
116.205267,39.896053
106.712755,26.576928
114.803319,30.833925
112.976664,28.197591
123.305619,41.796616
117.146747,39.130776
113.033058,25.795443
118.926118,32.102552
121.557845,31.203321
121.509321,31.273469
112.890180,23.156785
112.948709,27.082803
123.415404,41.689736
117.059259,39.405309
116.298619,39.882012
118.331080,30.923214
121.587135,38.913632
113.850900,27.643121
121.146595,31.288331
120.479401,30.070360
113.929715,22.736800
116.709808,39.558471
121.615604,31.205141
115.893903,32.916272
119.421693,26.028024
120.267780,30.171565
120.343012,36.125252
119.926921,28.447254
118.830485,35.606335
118.727954,32.134655
121.354953,28.568476
121.431944,30.989201
106.671801,26.408744
117.213696,39.089826
120.144045,33.361200
119.157512,33.527770
119.690325,30.631787
118.029613,24.530013
116.368763,39.813143
113.311153,23.026189
118.094068,27.472918
108.319308,22.817643
103.905513,36.100703
120.787970,30.700503
118.508191,31.684745
121.154072,38.784978
116.828892,38.298601
108.869310,34.171645
121.517871,31.210334
121.476884,31.208675
113.874355,22.592600
109.967844,27.520851
115.994860,28.667229
116.395265,39.899657
116.348180,39.906844
127.002873,46.634601
109.969172,27.554591
112.588990,31.177322
120.339863,31.474568
121.409314,31.043830
116.157244,23.319775
91.109310,29.654481
120.664382,28.006366
87.535558,43.886562
108.412594,22.836228
117.169971,39.149093
117.197673,39.100192
104.191044,30.572332
117.192394,34.296136
115.360275,22.772852
114.067012,22.690859
113.109157,41.035353
120.421403,36.105283
119.393122,32.045252
120.351336,31.540460
120.358399,31.676416
108.398929,22.821671
118.114740,24.492833
115.736520,24.127583
125.223376,43.839139
122.075391,37.505020
119.144535,33.504101
125.331362,43.891323
120.579006,32.395946
113.490186,33.849655
116.166002,39.809312
106.514247,29.511166
118.155687,39.668716
114.333237,29.843093
113.699478,31.249285
120.274021,30.160547
120.345150,31.558912
121.551556,29.872345
121.529393,29.917503
108.840788,34.209367
115.986458,40.360416
121.697912,31.194953
118.095863,24.486861
120.263163,30.188090
113.915255,22.961422
114.119281,22.596100
119.448223,25.605424
126.579727,45.706461
111.791764,30.825562
117.051263,36.648732
113.741746,23.017611
113.334993,22.994743
104.116932,30.649742
117.222359,39.137308
117.399775,39.156548
106.619036,26.601746
117.662804,39.019614
111.387605,35.621716
117.014572,36.648222
120.388680,36.142986
120.366624,36.073813
113.024719,25.779932
121.514013,31.232222
109.437173,18.287765
113.834115,34.019211
125.406702,43.837522
114.171969,22.742540
121.434284,31.169183
118.495552,24.809777
121.347722,31.194670
118.658332,24.920123
105.947796,26.236731
117.034843,36.171850
120.929289,31.381025
120.599286,31.373465
119.953884,31.780002
117.356487,32.943102
120.873501,29.504884
113.777748,34.758414
120.647873,31.161364
116.349407,23.545424
119.686222,29.796806
113.667446,34.751515
104.071802,30.657552
104.154773,30.605524
108.973803,34.269053
110.463478,19.156052
116.779360,39.985953
100.160059,25.695451
120.747366,32.100674
116.635807,23.664272
113.964705,22.582970
117.040562,39.366294
118.757848,24.937296
114.263282,30.588569
116.320198,39.713460
120.275895,30.159511
119.902952,32.394182
113.269253,23.106203
113.066248,28.106777
118.096965,24.504736
106.937624,27.702551
119.031492,33.605453
120.758082,31.636298
113.415606,23.104963
116.985612,33.634568
126.979762,45.538291
121.120582,28.846462
113.287601,23.138965
114.512632,38.027991
116.819399,36.556405
110.469562,29.342651
109.175709,34.364232
106.291954,38.463094
122.760090,40.860394
122.109696,30.013994
118.681401,33.711811
117.131521,36.720062
108.320004,22.824022
113.501545,34.675330
113.263783,23.155460
113.934511,22.518475
113.602155,34.757534
112.139962,32.008373
116.590113,35.407823
112.938049,28.143389
105.284021,27.302521
125.836602,44.151375
121.036968,28.215540
121.141112,28.855654
103.839952,36.043962
110.901074,37.435294
117.159977,36.748925
113.681862,34.778652
123.493754,41.633050
113.943549,22.548181
112.873813,22.893921
114.500218,36.862343
116.082967,35.389182
120.439115,31.926443
120.461540,33.193219
118.100413,24.461332
113.336152,23.133295
113.968181,30.918496
116.190778,40.229892
116.600102,39.903051
117.075428,30.514009
113.140420,23.033075
109.410676,18.308264
110.191915,20.048111
113.928126,22.565153
113.297351,22.214663
112.624957,26.887481
108.934255,34.230535
120.243370,31.898557
121.458634,31.256845
103.635862,30.990775
115.923199,28.708345
121.556060,31.231725
121.364282,31.180243
117.437473,40.046004
112.586081,37.858002
122.517332,40.630162
129.489203,42.907532
116.673265,39.908428
113.053096,23.680014
121.587251,38.990264
129.478234,42.892471
120.479488,30.044417
120.734632,31.323851
120.485991,31.493972
119.307054,26.131604
116.809261,39.952859
113.591095,22.240181
119.657414,29.070764
104.078583,30.404165
120.601541,31.311862
113.336337,23.103699
113.015851,28.108494
123.849963,42.297941
110.298245,25.275201
116.110551,38.695086
121.559431,38.876383
119.963023,30.544074
116.324214,39.829695
121.486270,31.210521
113.270347,23.094475
114.430382,22.635344
119.333674,26.091489
123.247332,41.741142
121.081091,32.085854
113.275692,22.776832
120.055163,30.242373
114.380893,30.507882
114.211430,30.562343
115.780297,33.830393
120.468514,32.538572
117.427931,32.900993
118.126910,24.501011
114.202213,38.256558
114.900980,33.444805
119.940396,37.175748
120.213818,30.292511
113.257624,23.159346
84.908028,44.425220
117.129714,39.088222
113.165230,27.844326
120.431942,30.871681
114.935720,25.818333
120.952670,31.358242
119.948785,31.780569
113.219800,23.141065
116.180647,23.744727
110.339886,19.976585
106.510873,29.500613
123.462784,41.955264
120.009206,30.288772
116.414324,39.907463
109.015336,34.208784
121.550700,29.808074
121.529162,31.279840
113.324713,23.141642
122.118760,30.015866
114.235948,30.621319
130.569807,46.239480
113.381434,22.531034
121.468517,29.818632
113.939305,22.515967
113.270852,22.753926
113.386596,23.019707
121.427241,31.280035
120.698419,28.037939
104.101481,30.668355
125.348283,43.852251
120.637606,31.281344
121.174273,31.894154
114.906955,35.969955
121.324304,31.240663
121.902205,30.881151
113.929833,22.675155
119.378291,25.988194
119.210420,26.026123
106.407709,27.797004
118.898662,28.939171
118.876147,31.939414
113.124112,28.242869
113.321766,23.152844
118.079992,24.461255
123.399192,41.782363
119.956651,31.770221
117.197271,39.117593
119.858612,34.017120
118.568112,24.972898
117.455483,49.592886
125.325534,43.947730
119.548908,35.435291
121.453619,31.310932
117.302121,31.741004
114.423418,30.606614
120.616360,27.968859
117.051046,36.176946
116.413604,39.509060
114.526461,38.042064
113.556881,34.820124
114.296890,35.712073
106.034024,31.350608
120.499446,36.397610
120.027542,36.270962
118.707086,24.675462
114.277522,22.586369
113.567537,22.275303
117.681741,39.012723
113.921174,30.915964
129.516282,42.899798
117.664914,39.017662
107.026813,33.075443
119.430718,32.393085
87.533573,43.801533
106.776429,26.636716
113.549832,22.113683
106.512456,29.504148
100.765577,22.014371
113.918141,22.494882
119.307140,26.097095
116.218873,23.430544
115.498480,38.890974
129.607054,44.572652
113.981851,31.013252
123.486707,41.807301
120.751307,30.765331
113.259284,23.088374
118.705143,25.375755
112.720865,38.730092
120.243372,31.898556
114.066276,22.659636
116.739536,36.788790
118.783834,32.080492
113.804421,22.678125
116.172238,23.296163
119.919117,31.020470
114.145604,30.623594
116.466192,35.930603
121.185024,32.310721
120.105218,31.762564
119.316951,26.045174
116.742862,39.888876
117.189471,31.842972
119.659625,30.622342
121.401130,31.131674
123.345630,41.803493
119.718883,30.229631
119.480032,32.779070
113.232962,23.396811
116.411533,39.911345
116.336521,39.757404
116.693524,30.123578
109.608330,23.090113
116.130283,24.290694
117.793362,39.763521
119.386012,29.540334
120.416020,36.146881
123.486604,41.801733
118.306577,35.004485
116.337499,39.889448
121.637472,31.203872
110.778433,21.430054
121.181221,30.066083
116.932778,38.932472
104.733255,31.776739
120.684302,27.998293
83.260772,43.429933
116.323434,39.677406
120.581291,30.049783
119.019329,25.438555
121.566880,29.833221
117.011903,39.137501
118.845681,31.938984
112.408386,34.606408
109.389092,24.307592
121.755781,31.041852
114.133884,22.547515
111.271151,23.478591
111.195694,30.466446
110.040984,27.577711
112.956684,28.237598
112.575352,37.859645
114.425004,27.805641
120.166362,35.931687
120.294064,31.905628
113.943815,23.080732
113.816860,22.800443
116.415394,40.056101
113.336900,23.087811
108.962833,34.243051
101.714249,36.639328
121.539774,29.911153
117.202331,39.149561
113.406083,22.937221
120.462703,32.536782
118.748038,36.867783
121.363984,31.131432
114.150337,22.619389
111.845440,31.775534
120.375845,30.300283
119.147374,33.508834
116.417783,39.962485
120.129513,33.359146
114.269130,22.729553
104.020383,30.670131
120.948346,31.917567
113.030168,28.069841
120.786149,28.011993
120.662099,28.012935
113.681782,34.753034
119.928449,30.010527
120.637432,31.421583
113.722741,23.076635
116.706076,23.375155
118.477929,36.679983
101.717343,36.643573
123.921521,41.877483
116.314333,40.041427
113.272672,23.101692
117.192097,39.081497
120.011766,32.185518
103.924244,30.573473
113.338272,23.133973
117.690263,38.995631
103.824208,36.058872
113.572275,30.940916
113.854815,23.107242
116.304860,39.987564
121.422174,31.239033
114.313422,30.348042
122.470066,37.146665
122.958633,41.101406
120.315256,36.063010
119.442193,32.787564
120.527944,31.276077
119.485996,31.424663
108.392262,30.782484
113.984649,22.557261
116.411501,23.347865
104.386433,31.122001
121.412283,29.664581
120.882593,32.018971
119.452041,32.418614
121.707517,39.034328
119.982349,32.286400
120.469482,30.092187
114.064671,22.536658
117.179812,39.106374
116.233236,40.223686
116.732045,23.368885
123.412303,41.776283
108.457023,22.907669
112.465035,23.053926
119.342973,39.706792
113.303553,23.221833
118.593644,30.063604
118.099171,24.573680
109.442231,24.327890
114.431022,30.421492
113.373975,22.939246
114.195932,36.692504
75.978304,39.466327
113.033382,28.144665
108.338658,22.724815
116.418141,40.076584
106.744402,26.621222
122.994561,41.111321
123.179081,41.264154
121.466828,29.823495
120.302753,30.581935
114.307573,22.713640
111.544749,24.413475
110.077812,23.389927
118.793106,31.968188
118.850861,32.037487
114.029762,22.610448
114.325120,22.809661
114.468074,38.033115
113.945619,22.487091
120.641291,28.039753
117.186105,39.119765
116.658215,39.916133
121.152394,31.161983
113.545319,24.739386
119.513477,32.763681
120.563923,27.664331
117.668411,39.016199
120.598516,30.003574
103.912521,30.596901
125.330633,43.895922
116.399753,39.850243
114.513902,37.085422
111.674708,36.258106
121.586237,38.913433
116.297869,40.153212
114.688272,23.743344
121.696160,29.950532
104.166218,30.004350
114.126580,22.565071
115.741407,24.136143
125.935283,41.708791
119.407331,32.186240
121.245635,31.384890
112.464863,34.617410
126.597962,45.790783
123.412508,41.830026
117.494019,27.323056
106.719075,26.575545
110.180011,22.635646
87.428051,43.857787
112.537154,32.997179
111.678546,40.797269
116.697733,39.504402
87.583399,43.881763
117.090549,39.125993
116.417314,39.941432
121.543892,31.218082
108.652194,19.098155
120.641191,31.365481
121.426545,29.308302
117.703535,39.022429
117.487791,30.650501
112.375056,24.783429
121.886806,29.462515
126.650653,45.719404
114.342966,30.588125
113.060073,28.157801
120.262212,31.548772
113.792635,22.736035
119.394791,36.845362
120.269078,32.018422
121.211260,30.179759
113.359681,23.133233
115.686336,39.393622
111.595501,26.458584
110.140100,34.084352
118.032352,36.813872
113.705430,22.931053
121.445071,30.906200
116.993602,36.685515
112.688595,22.373722
103.668811,30.626834
118.690847,33.712967
113.224314,23.091752
119.344142,26.054093
110.313104,20.024703
109.086702,34.522068
112.561435,37.821000
119.607000,31.997065
120.409320,30.866474
117.049265,36.666993
118.169621,39.675643
121.479715,31.235873
120.817089,29.572050
117.180621,39.135293
119.950863,31.704384
116.099312,39.944091
120.173204,30.300722
115.483244,35.233303
116.820583,30.731341
113.716353,34.786055
116.857700,38.312534
125.121006,46.583306
101.715473,26.580782
120.241249,31.623379
120.954912,31.382182
113.733821,23.004220
120.425816,30.878064
125.394210,43.862848
116.479876,39.871015
121.483702,31.260300
114.246653,22.717952
109.754254,38.247062
119.249607,39.874760
114.168241,30.498518
115.232075,37.948984
121.339756,31.196960
120.530831,27.554587
114.078591,22.845268
121.537019,31.064305
118.420461,24.756028
108.946370,34.224271
120.397066,36.113419
120.017169,32.173595
114.304712,22.762454
121.412652,31.196345
109.401332,24.133572
116.717908,23.362773
115.091982,30.213664
121.115574,31.459790
121.246674,31.034601
120.489674,30.268273
117.271184,31.845485
113.089340,22.950086
121.604816,29.807097
115.500904,38.858893
104.130481,30.692543
116.283235,37.445186
117.449965,49.591551
124.070225,40.457880
121.627969,39.006047
121.461881,31.195482
116.495094,39.865758
108.062404,24.695130
113.013013,28.194130
114.957372,22.737902
118.818441,31.930462
120.671062,28.019402
116.359488,39.837026
116.356071,39.912930
121.554185,31.230772
119.633952,31.265284
113.058772,28.199774
112.338824,22.194357
113.949925,22.557024
112.826246,22.244270
120.063912,29.296092
114.562025,38.043695
